Transaction Date,Disclosure Date,Owner,Ticker,Trade Value Range,Politician,Politician Type,Transaction Type (Lvl 1),Transaction Type (Lvl 2)
2021-03-29,2021-07-23,Joint,IDXX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,IEX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,IEX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,HON,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-29,2021-07-23,Joint,HSY,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,GGG,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,GNTX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,FTNT,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-29,2021-07-23,Joint,EA,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-29,2021-07-23,Joint,EBAY,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-29,2021-07-23,Joint,EW,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,DECK,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,CNR,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,CL,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-29,2021-07-23,Joint,CLX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,CHE,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,CE,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,BIO,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,BHP,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,ATHM,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,AME,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-29,2021-07-23,Joint,GOOGL,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-16,2021-07-23,Joint,AA,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-16,2021-07-23,Joint,AA,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-16,2021-07-23,Joint,AA,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-16,2021-07-23,Joint,AA,"$100,001 - $250,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-12,2021-07-23,Joint,CLF,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-12,2021-07-23,Joint,CLF,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-03-12,2021-07-23,Joint,CLF,"$15,001 - $50,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-03-11,2021-07-23,Joint,ADP,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-27,2021-07-23,Joint,CALX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-27,2021-07-23,Joint,CALX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-27,2021-07-23,Joint,CALX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-26,2021-07-23,Joint,QQQ,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-21,2021-07-23,Joint,CSX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-21,2021-07-23,Joint,ECOM,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-20,2021-07-23,Joint,MSFT,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-20,2021-07-23,Joint,FB,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-19,2021-07-23,Joint,ECOM,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-19,2021-07-23,Joint,CLF,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-19,2021-07-23,Joint,CLF,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-19,2021-07-23,Joint,CLF,"$50,001 - $100,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-19,2021-07-23,Joint,AA,"$50,001 - $100,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-16,2021-07-23,Joint,ECOM,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-16,2021-07-23,Joint,ECOM,"$15,001 - $50,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-14,2021-07-23,Joint,ADBE,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-14,2021-07-23,Joint,FCX,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-12,2021-07-23,Joint,SSYS,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-08,2021-07-23,Joint,CALX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-07,2021-07-23,Joint,CALX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-07,2021-07-23,Joint,OXY,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-07,2021-07-23,Joint,OXY,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-07,2021-07-23,Joint,OXY,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-07,2021-07-23,Joint,OXY,"$50,001 - $100,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-05,2021-07-23,Joint,INTC,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-05,2021-07-23,Joint,EA,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-04-01,2021-07-23,Joint,PYPL,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-04-01,2021-07-23,Joint,PYPL,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-24,2021-07-23,Joint,FCX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-18,2021-07-23,Joint,FDSWX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-10,2021-07-23,Joint,FCX,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-06,2021-07-23,Joint,X,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-06,2021-07-23,Joint,X,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-06,2021-07-23,Joint,X,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-06,2021-07-23,Joint,X,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-06,2021-07-23,Joint,X,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-05-06,2021-07-23,Joint,X,"$100,001 - $250,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-06-24,2021-07-16,Spouse,USB,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2021-06-23,2021-07-16,Spouse,JPM,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2021-06-23,2021-07-16,Spouse,AAPL,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2021-06-30,2021-07-16,Joint,ADP,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-06-25,2021-07-16,Joint,OXY,"$1,001 - $15,000",Thomas H Tuberville,Senator,Purchase,Purchase
2021-06-23,2021-07-16,Joint,MSFT,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-06-23,2021-07-16,Joint,AAPL,"$1,001 - $15,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-06-01,2021-07-16,Joint,QCOM,"$15,001 - $50,000",Thomas H Tuberville,Senator,Sale,Sale (Full)
2021-06-28,2021-07-09,Self,OGN,"$1,001 - $15,000",John W Hickenlooper,Senator,Sale,Sale (Full)
2021-06-02,2021-07-09,Self,MRK,"$1,001 - $15,000",John W Hickenlooper,Senator,Exchange,Exchange
2021-06-03,2021-07-09,Spouse,NOK,"$1,001 - $15,000",John W Hickenlooper,Senator,Purchase,Purchase
2021-06-08,2021-07-08,Self,BA,"$1,001 - $15,000","William F Hagerty, Iv",Senator,Purchase,Purchase
2021-06-14,2021-07-07,Self,ETHE,"$1,001 - $15,000",Patrick J Toomey,Senator,Purchase,Purchase
2021-06-15,2021-07-07,Self,GBTC,"$1,001 - $15,000",Patrick J Toomey,Senator,Purchase,Purchase
2021-05-10,2021-06-08,Spouse,WFC,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Partial)
2021-05-25,2021-06-08,Spouse,T,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Full)
2021-05-17,2021-06-08,Self,FL4.SG,"$15,001 - $50,000","William F Hagerty, Iv",Senator,Exchange,Exchange
2021-06-03,2021-06-07,Spouse,WFC,"$1,001 - $15,000","A. Mitchell Mcconnell, Jr.",Senator,Purchase,Purchase
2021-05-19,2021-06-03,Spouse,CMG,"$100,001 - $250,000",John W Hickenlooper,Senator,Sale,Sale (Partial)
2021-05-10,2021-06-03,Spouse,QRTEA,"$100,001 - $250,000",John W Hickenlooper,Senator,Sale,Sale (Full)
2021-05-10,2021-06-03,Spouse,TTD,"$15,001 - $50,000",John W Hickenlooper,Senator,Purchase,Purchase
2021-05-04,2021-06-03,Spouse,PTON,"$1,001 - $15,000",John W Hickenlooper,Senator,Purchase,Purchase
2021-04-26,2021-05-19,Spouse,WFC,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Partial)
2020-04-01,2021-05-19,Joint,VZ,"$1,001 - $15,000","Jerry Moran,",Senator,Exchange,Exchange
2021-04-22,2021-05-06,Self,IWM,"$1,001 - $15,000",John Boozman,Senator,Sale,Sale (Full)
2021-04-20,2021-05-04,Self,NTRA,"$1,001 - $15,000","William F Hagerty, Iv",Senator,Sale,Sale (Partial)
2021-04-13,2021-05-03,Spouse,NUAN,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-04-13,2021-05-03,Spouse,GAN,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-04-13,2021-05-03,Spouse,TRIT,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-04-05,2021-05-03,Spouse,CWEN,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-04-16,2021-04-30,Spouse,AMAT,"$50,001 - $100,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-16,2021-04-30,Spouse,KLAC,"$50,001 - $100,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-01,2021-04-30,Spouse,MTCH,"$15,001 - $50,000",Ron L Wyden,Senator,Purchase,Purchase
2021-04-15,2021-04-22,Self,VPU,"$1,001 - $15,000",Gary C Peters,Senator,Purchase,Purchase
2021-04-05,2021-04-16,Joint,VZ,"$15,001 - $50,000",Ladda Tammy Duckworth,Senator,Sale,Sale (Full)
2021-04-05,2021-04-16,Joint,ITW,"$1,001 - $15,000",Ladda Tammy Duckworth,Senator,Sale,Sale (Partial)
2021-04-05,2021-04-16,Joint,DIS,"$1,001 - $15,000",Ladda Tammy Duckworth,Senator,Sale,Sale (Full)
2021-03-05,2021-04-13,Joint,RPM,"$15,001 - $50,000",Daniel S Sullivan,Senator,Sale,Sale (Partial)
2021-03-03,2021-04-12,Spouse,UBSI,"$100,001 - $250,000",Shelley M Capito,Senator,Purchase,Purchase
2021-03-09,2021-04-12,Spouse,USB,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2021-03-09,2021-04-12,Spouse,JPM,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2021-03-09,2021-04-12,Spouse,BLK,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2021-03-24,2021-04-12,Spouse,WFC,"$15,001 - $50,000",Shelley M Capito,Senator,Purchase,Purchase
2021-03-25,2021-04-12,Spouse,C,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Partial)
2021-04-06,2021-04-09,Spouse,AMAT,"$100,001 - $250,000",Ron L Wyden,Senator,Sale,Sale (Partial)
2021-04-06,2021-04-09,Spouse,KLAC,"$100,001 - $250,000",Ron L Wyden,Senator,Sale,Sale (Partial)
2021-04-06,2021-04-09,Spouse,STZ,"$100,001 - $250,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-06,2021-04-09,Spouse,AVGO,"$100,001 - $250,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-06,2021-04-09,Spouse,INTC,"$15,001 - $50,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-06,2021-04-09,Child,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-06,2021-04-09,Child,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-04-06,2021-04-09,Child,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Sale,Sale (Full)
2021-03-26,2021-04-08,Self,QRTEP,"$15,001 - $50,000","William F Hagerty, Iv",Senator,Purchase,Purchase
2021-02-12,2021-04-01,Spouse,CARG,"$1,001 - $15,000",John W Hickenlooper,Senator,Purchase,Purchase
2021-02-18,2021-04-01,Spouse,DGNR,"$1,001 - $15,000",John W Hickenlooper,Senator,Purchase,Purchase
2021-02-26,2021-03-23,Spouse,STX,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-02-26,2021-03-23,Spouse,AMAT,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-02-26,2021-03-23,Spouse,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-03-03,2021-03-16,Spouse,WFC,"$1,001 - $15,000","A. Mitchell Mcconnell, Jr.",Senator,Purchase,Purchase
2021-02-09,2021-03-09,Child,PENN,"$1,001 - $15,000",Patrick J Toomey,Senator,Purchase,Purchase
2021-02-05,2021-03-03,Spouse,DD,"$1,001 - $15,000",Thomas R Carper,Senator,Exchange,Exchange
2021-02-16,2021-03-03,Spouse,INTC,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-02-12,2021-03-03,Spouse,GEMIX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-02-12,2021-03-03,Spouse,GGSM,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-02-12,2021-03-03,Spouse,FEMS,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-02-12,2021-03-03,Spouse,GEMIX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-02-12,2021-03-03,Spouse,EEM,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-02-12,2021-03-03,Spouse,FIMKX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-02-16,2021-02-19,Self,CTAA,"$15,001 - $50,000","William F Hagerty, Iv",Senator,Sale,Sale (Full)
2021-01-08,2021-02-19,Self,LMND,"$1,001 - $15,000","William F Hagerty, Iv",Senator,Sale,Sale (Partial)
2021-01-08,2021-02-19,Self,VRM,"$1,001 - $15,000","William F Hagerty, Iv",Senator,Purchase,Purchase
2021-01-22,2021-02-19,Spouse,LMACU,"$50,001 - $100,000",John W Hickenlooper,Senator,Purchase,Purchase
2021-01-20,2021-02-18,Child,AAPL,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-20,2021-02-18,Child,AAPL,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-20,2021-02-18,Child,AAPL,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,AAPL,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,DIS,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,AAPL,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,DIS,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,AAPL,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,DIS,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-18,Child,KLAC,"$1,001 - $15,000",Ron L Wyden,Senator,Purchase,Purchase
2021-01-27,2021-02-08,Spouse,COST,"$1,001 - $15,000","Jerry Moran,",Senator,Sale,Sale (Full)
2021-01-27,2021-02-08,Self,COST,"$1,001 - $15,000","Jerry Moran,",Senator,Sale,Sale (Full)
2021-01-28,2021-02-08,Child,GME,"$1,001 - $15,000",Patrick J Toomey,Senator,Sale,Sale (Full)
2021-01-27,2021-02-08,Child,SHOP,"$1,001 - $15,000",Patrick J Toomey,Senator,Sale,Sale (Full)
2021-01-27,2021-02-08,Child,GME,"$1,001 - $15,000",Patrick J Toomey,Senator,Purchase,Purchase
2021-01-27,2021-02-08,Child,TSLA,"$1,001 - $15,000",Patrick J Toomey,Senator,Sale,Sale (Full)
2021-01-15,2021-02-02,Self,STAG,"$1,001 - $15,000",Gary C Peters,Senator,Purchase,Purchase
2021-01-15,2021-02-02,Self,AEP,"$1,001 - $15,000",Gary C Peters,Senator,Purchase,Purchase
2021-01-29,2021-02-01,Spouse,XCAPX,"$15,001 - $50,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-27,2021-02-01,Spouse,DD,"$15,001 - $50,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2021-01-26,2021-02-01,Spouse,PBA,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-26,2021-02-01,Spouse,AQN,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-25,2021-02-01,Spouse,VIAV,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-25,2021-02-01,Spouse,EVOP,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-13,2021-02-01,Spouse,RODM,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-13,2021-02-01,Spouse,FCPIX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-13,2021-02-01,Spouse,RODM,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-13,2021-02-01,Spouse,FCPIX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-11,2021-02-01,Spouse,FEYE,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,PSQ,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,SH,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,DDOG,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,PSQ,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,SH,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,PSQ,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,SH,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-11,2021-02-01,Spouse,CAG,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-08,2021-02-01,Spouse,AJRD,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2021-01-04,2021-02-01,Spouse,PSQ,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-04,2021-02-01,Spouse,SH,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-04,2021-02-01,Spouse,PSQ,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-04,2021-02-01,Spouse,SH,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-04,2021-02-01,Spouse,PSQ,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-04,2021-02-01,Spouse,SH,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2021-01-05,2021-01-15,Self,CRSP,"$1,001 - $15,000",James M Inhofe,Senator,Sale,Sale (Partial)
2020-12-31,2021-01-12,Spouse,UNH,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2020-12-31,2021-01-12,Spouse,PSX,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2020-12-31,2021-01-12,Spouse,AMT,"$1,001 - $15,000",Shelley M Capito,Senator,Purchase,Purchase
2020-12-31,2021-01-12,Spouse,SYY,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Full)
2020-12-31,2021-01-12,Spouse,PII,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Full)
2020-12-31,2021-01-12,Spouse,OTIS,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Full)
2020-12-31,2021-01-12,Spouse,XOM,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Full)
2020-12-31,2021-01-12,Spouse,CLX,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Partial)
2020-12-31,2021-01-12,Self,CARR,"$1,001 - $15,000",Shelley M Capito,Senator,Sale,Sale (Full)
2020-12-15,2021-01-12,Spouse,WFC,"$15,001 - $50,000",Shelley M Capito,Senator,Sale,Sale (Full)
2020-12-16,2021-01-12,Spouse,DNKN,"$50,001 - $100,000",Susan M Collins,Senator,Sale,Sale (Full)
2020-12-30,2021-01-07,Spouse,TSLA,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-12-30,2021-01-07,Spouse,PBA,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-12-30,2021-01-07,Spouse,DD,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-12-30,2021-01-07,Spouse,DOW,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Partial)
2020-12-30,2021-01-07,Spouse,VTRS,"$1,001 - $15,000",Thomas R Carper,Senator,Sale,Sale (Full)
2020-12-30,2021-01-07,Spouse,NTAP,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-12-30,2021-01-07,Spouse,SBIO,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-12-30,2021-01-07,Spouse,BMY,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-12-15,2021-01-07,Spouse,GSMYX,"$1,001 - $15,000",Thomas R Carper,Senator,Purchase,Purchase
2020-12-14,2021-01-05,Self,AEP,"$1,001 - $15,000",Gary C Peters,Senator,Purchase,Purchase
2020-12-22,2020-12-31,Spouse,BA,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-22,2020-12-31,Spouse,PLUG,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-22,2020-12-31,Spouse,SQ,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-21,2020-12-31,Spouse,BA,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-21,2020-12-31,Spouse,NVDA,"$50,001 - $100,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-21,2020-12-31,Spouse,EXPI,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-21,2020-12-31,Spouse,ETY,"$100,001 - $250,000",Pat Roberts,Senator,Sale,Sale (Partial)
2020-12-21,2020-12-31,Spouse,W,"$50,001 - $100,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-12-21,2020-12-31,Spouse,TSLA,"$1,001 - $15,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-12-11,2020-12-31,Spouse,TSLA,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-07,2020-12-31,Spouse,BA,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-07,2020-12-31,Spouse,TSLA,"$1,001 - $15,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-04,2020-12-31,Spouse,BA,"$15,001 - $50,000",Pat Roberts,Senator,Sale,Sale (Full)
2020-12-22,2020-12-31,Spouse,COST,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-22,2020-12-31,Spouse,AAPL,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-16,2020-12-31,Spouse,AAPL,"$100,001 - $250,000",Pat Roberts,Senator,Sale,Sale (Partial)
2020-12-02,2020-12-31,Spouse,ZM,"$15,001 - $50,000",Pat Roberts,Senator,Purchase,Purchase
2020-12-15,2020-12-29,Self,AIV,"$15,001 - $50,000",Patrick J Toomey,Senator,Exchange,Exchange
2020-12-08,2020-12-29,Self,NTRP,"$1,001 - $15,000",Patrick J Toomey,Senator,Exchange,Exchange
2020-12-02,2020-12-29,Self,NTRP,"$1,001 - $15,000",Patrick J Toomey,Senator,Exchange,Exchange
2020-11-30,2020-12-29,Self,AIV,"$1,001 - $15,000",Patrick J Toomey,Senator,Purchase,Purchase
2020-12-22,2020-12-23,Self,CRSP,"$50,001 - $100,000",James M Inhofe,Senator,Sale,Sale (Partial)
2020-12-15,2020-12-23,Self,BLK,"$50,001 - $100,000",James M Inhofe,Senator,Sale,Sale (Partial)
2020-11-17,2020-12-10,Joint,PFE,"$1,001 - $15,000",Jacklyn S Rosen,Senator,Exchange,Exchange
2020-11-05,2020-12-08,Spouse,WMT,"$1,001 - $15,000",William Cassidy,Senator,Sale,Sale (Full)
2020-11-05,2020-12-08,Spouse,UPS,"$1,001 - $15,000",William Cassidy,Senator,Sale,Sale (Full)
2020-11-05,2020-12-08,Spouse,SBUX,"$1,001 - $15,000",William Cassidy,Senator,Sale,Sale (Full)
